Pitcher,Team,Opponent,date,year,game_link,player_link,Name,AB,H,BA,BA_season,AB_season,BA_career,AB_career,id,abba
Bill Stoneman (1),Montreal Expos,Philadelphia Phillies,1969-04-17,1969,https://www.baseball-reference.com/boxes/PHI/PHI196904170.shtml,https://www.baseball-reference.com/players/j/johnsje01.shtml,Jerry Johnson,2,0,0.12300000000000001,0.209,43.0,0.12300000000000001,122,54,0.24600000000000002
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/m/morgajo02.shtml,Joe Morgan,3,0,0.23600000000000002,0.23600000000000002,535.0,0.271,9277,55,0.7080000000000001
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/a/alouje01.shtml,Jesus Alou,4,0,0.248,0.248,452.0,0.28,4345,55,0.992
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/w/wynnji01.shtml,Jim Wynn,2,0,0.269,0.269,495.0,0.25,6653,55,0.538
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/r/raderdo02.shtml,Doug Rader,3,0,0.24600000000000002,0.24600000000000002,569.0,0.251,5186,55,0.7380000000000001
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/m/milleno01.shtml,Norm Miller,3,0,0.264,0.264,409.0,0.23800000000000002,1364,55,0.792
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/m/menkede01.shtml,Denis Menke,2,0,0.269,0.269,553.0,0.25,5071,55,0.538
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/b/blefacu01.shtml,Curt Blefary,3,0,0.253,0.253,542.0,0.237,2947,55,0.759
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/e/edwarjo01.shtml,Johnny Edwards,3,0,0.23199999999999998,0.23199999999999998,496.0,0.242,4577,55,0.696
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/b/blasiwa01.shtml,Wade Blasingame,1,0,0.166,0.0,12.0,0.166,265,55,0.166
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/g/geronce01.shtml,Cesar Geronimo,1,0,0.258,0.25,8.0,0.258,3780,55,0.258
Jim Maloney (2),Cincinnati Reds,Houston Astros,1969-04-30,1969,https://www.baseball-reference.com/boxes/CIN/CIN196904300.shtml,https://www.baseball-reference.com/players/g/geigega01.shtml,Gary Geiger,1,0,0.224,0.224,125.0,0.24600000000000002,2569,55,0.224
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/r/rosepe01.shtml,Pete Rose,2,0,0.348,0.348,627.0,0.303,14053,56,0.696
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/t/tolanbo01.shtml,Bobby Tolan,4,0,0.305,0.305,637.0,0.265,4238,56,1.22
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/j/johnsal01.shtml,Alex Johnson,4,0,0.315,0.315,523.0,0.28800000000000003,4623,56,1.26
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/p/perezto01.shtml,Tony Perez,4,0,0.294,0.294,629.0,0.27899999999999997,9778,56,1.176
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/b/benchjo01.shtml,Johnny Bench,2,0,0.293,0.293,532.0,0.267,7658,56,0.586
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/w/whitffr01.shtml,Fred Whitfield,2,0,0.149,0.149,74.0,0.253,2284,56,0.298
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/h/helmsto01.shtml,Tommy Helms,4,0,0.26899999999999996,0.26899999999999996,480.0,0.26899999999999996,4997,56,1.0759999999999998
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/c/chaneda01.shtml,Darrel Chaney,2,0,0.1910000000000001,0.1910000000000001,209.0,0.217,2113,56,0.3820000000000002
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/m/merriji01.shtml,Jim Merritt,1,0,0.14300000000000002,0.14300000000000002,77.0,0.141,397,56,0.14300000000000002
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/r/ruizch01.shtml,Chico Ruiz,1,0,0.245,0.245,196.0,0.24,1150,56,0.245
Don Wilson (2),Houston Astros,Cincinnati Reds,1969-05-01,1969,https://www.baseball-reference.com/boxes/CIN/CIN196905010.shtml,https://www.baseball-reference.com/players/b/beaucji01.shtml,Jim Beauchamp,1,0,0.25,0.25,60.0,0.231,661,56,0.25
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/c/campabe01.shtml,Bert Campaneris,4,0,0.26,0.26,547.0,0.259,8684,57,1.04
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/t/tartajo01.shtml,Jose Tartabull,4,0,0.267,0.267,266.0,0.261,1857,57,1.068
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/j/jacksre01.shtml,Reggie Jackson,1,0,0.275,0.275,549.0,0.262,9864,57,0.275
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/b/bandosa01.shtml,Sal Bando,4,0,0.281,0.281,609.0,0.254,7060,57,1.124
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/c/caterda01.shtml,Danny Cater,4,0,0.262,0.262,584.0,0.276,4451,57,1.048
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/g/greendi01.shtml,Dick Green,2,0,0.275,0.275,483.0,0.24,4007,57,0.55
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/r/reynoto01.shtml,Tommie Reynolds,3,0,0.257,0.257,315.0,0.226,1170,57,0.771
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/d/duncada01.shtml,Dave Duncan,2,0,0.126,0.126,127.0,0.214,2885,57,0.252
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/k/kubiate01.shtml,Ted Kubiak,1,0,0.24899999999999994,0.24899999999999994,305.0,0.231,2447,57,0.24899999999999994
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/h/haneyla01.shtml,Larry Haney,1,0,0.19295517241379312,0.19295517241379312,290.0,0.215,919,57,0.19295517241379312
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/d/dobsoch01.shtml,Chuck Dobson,1,0,0.10099999999999999,0.10099999999999999,79.0,0.153,411,57,0.10099999999999999
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/w/webstra02.shtml,Ramon Webster,1,0,0.26,0.26,77.0,0.244,778,57,0.26
Jim Palmer,Baltimore Orioles,Oakland Athletics,1969-08-13,1969,https://www.baseball-reference.com/boxes/BAL/BAL196908130.shtml,https://www.baseball-reference.com/players/j/johnsbo02.shtml,Bob Johnson,1,0,0.3019166666666667,0.3019166666666667,96.0,0.272,2307,57,0.3019166666666667
Ken Holtzman (1),Chicago Cubs,Atlanta Braves,1969-08-19,1969,https://www.baseball-reference.com/boxes/CHN/CHN196908190.shtml,https://www.baseball-reference.com/players/a/aloufe01.shtml,Felipe Alou,4,0,0.282,0.282,476.0,0.28600000000000003,7339,58,1.128
Ken Holtzman (1),Chicago Cubs,Atlanta Braves,1969-08-19,1969,https://www.baseball-reference.com/boxes/CHN/CHN196908190.shtml,https://www.baseball-reference.com/players/m/millafe01.shtml,Felix Millan,4,0,0.267,0.267,652.0,0.27899999999999997,5791,58,1.068
Ken Holtzman (1),Chicago Cubs,Atlanta Braves,1969-08-19,1969,https://www.baseball-reference.com/boxes/CHN/CHN196908190.shtml,https://www.baseball-reference.com/players/a/aaronha01.shtml,Hank Aaron,4,0,0.30000000000000004,0.30000000000000004,547.0,0.305,12364,58,1.2000000000000002
Ken Holtzman (1),Chicago Cubs,Atlanta Braves,1969-08-19,1969,https://www.baseball-reference.com/boxes/CHN/CHN196908190.shtml,https://www.baseball-reference.com/players/c/cartyri01.shtml,Rico Carty,2,0,0.342,0.342,304.0,0.299,5606,58,0.684
Ken Holtzman (1),Chicago Cubs,Atlanta Braves,1969-08-19,1969,https://www.baseball-reference.com/boxes/CHN/CHN196908190.shtml,https://www.baseball-reference.com/players/c/cepedor01.shtml,Orlando Cepeda,3,0,0.25699999999999995,0.25699999999999995,573.0,0.297,7927,58,0.7709999999999999
Ken Holtzman (1),Chicago Cubs,Atlanta Braves,1969-08-19,1969,https://www.baseball-reference.com/boxes/CHN/CHN196908190.shtml,https://www.baseball-reference.com/players/b/boyercl02.shtml,Clete Boyer,3,0,0.25,0.25,496.0,0.242,5780,58,0.75
